pl_name,hostname,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,sy_dist,ra,dec,st_spectype,st_teff,st_mass,st_rad
TOI-712 b,TOI-712,3,Transit,2022,9.53136100000,0.0792800000,2.04900000,4.85000000,58.62120000,92.9361063,-65.8258386,K4.5 V,4622.00,0.732000,0.674000
TOI-712 c,TOI-712,3,Transit,2022,51.69906000000,0.2447000000,2.70100000,7.76000000,58.62120000,92.9361063,-65.8258386,K4.5 V,4622.00,0.732000,0.674000
TOI-712 d,TOI-712,3,Transit,2022,84.83960000000,0.3405000000,2.47400000,6.68000000,58.62120000,92.9361063,-65.8258386,K4.5 V,4622.00,0.732000,0.674000
TOI-7149 b,TOI-7149,1,Transit,2025,2.65206166000,0.0260300000,13.20000000,224.00000000,126.12600000,244.7384657,19.1758116,M4 V,3363.00,0.344000,0.351000
TOI-715 b,TOI-715,1,Transit,2023,19.28800400000,0.0830000000,1.55000000,3.02000000,42.40480000,113.8523276,-73.5774089,M4,3075.00,0.225000,0.240000
TOI-7155 b,TOI-7155,1,Transit,2026,3.89489711981,,2.40821473,6.38000000,144.75100000,12.4454481,79.2878555,,4673.03,0.755000,0.670748
TOI-7166 b,TOI-7166,1,Transit,2025,12.92063621000,0.0619100000,2.01000000,4.70000000,35.41530000,320.6806363,8.8893975,M4.5+/-0.5,3099.00,0.190000,0.222000
TOI-733 b,TOI-733,1,Transit,2023,4.88476500000,0.0618000000,1.99200000,5.72000000,75.20920000,159.4093183,-40.8882590,G,5585.00,0.956000,0.949000
TOI-7333 b,TOI-7333,1,Transit,2026,6.26449803661,,2.09469416,5.04000000,157.21700000,243.5319622,75.9166315,,4586.87,0.721000,0.666066
TOI-7384 b,TOI-7384,1,Transit,2026,6.23402580000,0.0439000000,3.56000000,12.40000000,66.79020000,83.1031834,-39.8342501,M4,3185.00,0.318000,0.319000
TOI-7510 b,TOI-7510,3,Transit,2025,11.53086900000,0.1019000000,7.31000000,18.10000000,249.00600000,273.7281880,-54.4340547,G3,5720.00,1.063000,1.035000
TOI-7510 c,TOI-7510,3,Transit,2025,22.56874230000,0.1595000000,10.81000000,131.00000000,249.00600000,273.7281880,-54.4340547,G3,5720.00,1.063000,1.035000
TOI-7510 d,TOI-7510,3,Transit,2025,48.86446800000,0.2672000000,10.52000000,190.00000000,249.00600000,273.7281880,-54.4340547,G3,5720.00,1.063000,1.035000
TOI-756 b,TOI-756,2,Transit,2025,1.23924950000,0.0180000000,2.81000000,9.83000000,86.17590000,192.1037380,-45.4704709,M1 V,3657.00,0.505000,0.505000
TOI-756 c,TOI-756,2,Radial Velocity,2025,149.40000000000,0.4390000000,13.00000000,1287.20504835,86.17590000,192.1037380,-45.4704709,M1 V,3657.00,0.505000,0.505000
TOI-757 b,TOI-757,1,Transit,2024,17.46819000000,0.1220000000,2.50000000,10.50000000,60.34180000,187.9948428,-35.5544523,K0 V,5278.00,0.800000,0.780000
TOI-762 A b,TOI-762 A,1,Transit,2024,3.47168260000,0.0341800000,8.33948164,79.77493016,98.44580000,166.0747423,-47.8214964,,3266.00,0.442000,0.425000
TOI-763 b,TOI-763,2,Transit,2020,5.60570000000,0.0600000000,2.28000000,9.79000000,95.12740000,194.4680980,-39.7580613,G,5450.00,0.917000,0.897000
TOI-763 c,TOI-763,2,Transit,2020,12.27370000000,0.1011000000,2.63000000,9.32000000,95.12740000,194.4680980,-39.7580613,G,5450.00,0.917000,0.897000
TOI-771 b,TOI-771,2,Transit,2024,2.32601550000,0.0208000000,1.36000000,2.47000000,25.27880000,164.1138903,-72.9851736,M3,3370.00,0.220000,0.232000
TOI-771 c,TOI-771,2,Radial Velocity,2025,7.61000000000,0.0460000000,1.50000000,2.87000000,25.27880000,164.1138903,-72.9851736,M3,3370.00,0.220000,0.232000
TOI-776 b,TOI-776,2,Transit,2020,8.24662000000,0.0653000000,1.79800000,5.00000000,27.17010000,178.5779970,-37.5533568,M1 V,3725.00,0.542000,0.547000
TOI-776 c,TOI-776,2,Transit,2020,15.66532300000,0.1001000000,2.04700000,6.90000000,27.17010000,178.5779970,-37.5533568,M1 V,3725.00,0.542000,0.547000
TOI-778 b,TOI-778,1,Transit,2023,4.63361100000,0.0600000000,15.40000000,878.00000000,161.74300000,199.3338503,-15.2737046,F3 V,6643.00,1.400000,1.710000
TOI-782 b,TOI-782,1,Transit,2024,8.02400150000,0.0578000000,2.73400000,19.10000000,52.51220000,183.9203614,-18.9103377,,3370.00,0.397000,0.413000
TOI-784 b,HD 307842,1,Transit,2023,2.79703650000,0.0380000000,1.93000000,9.67000000,64.59970000,159.3412205,-63.6556923,G,5558.00,0.910000,0.907000
TOI-791 b,TOI-791,2,Transit,2026,139.29931000000,0.6020000000,11.13051784,9.50000000,341.22100000,118.4347574,-69.7017359,F7,6294.00,1.280000,1.474000
TOI-791 c,TOI-791,2,Transit,2026,232.01570000000,0.8630000000,12.94637271,18.60000000,341.22100000,118.4347574,-69.7017359,F7,6294.00,1.280000,1.474000
TOI-799 b,TOI-799,1,Transit,2026,5.54519139676,,2.06631784,4.92000000,158.52600000,98.4691249,-52.4602958,,5662.81,1.000000,0.915519
TOI-808 b,TOI-808,1,Transit,2026,9.73944854026,,2.20344362,5.49000000,98.18480000,133.7485497,-44.2886304,,5078.20,0.870000,0.833198
TOI-813 b,TOI-813,1,Transit,2020,83.89110000000,0.4230000000,6.71000000,36.40000000,263.14500000,72.6940102,-60.9054608,G0 IV,5907.00,1.320000,1.940000
TOI-815 b,TOI-815,2,Transit,2024,11.19725900000,0.0903000000,2.94000000,7.60000000,59.71170000,155.8719377,-43.8349248,K3 V,4869.00,0.776000,0.770000
TOI-815 c,TOI-815,2,Transit,2024,34.97614500000,0.1930000000,2.62000000,23.50000000,59.71170000,155.8719377,-43.8349248,K3 V,4869.00,0.776000,0.770000
TOI-824 b,TOI-824,1,Transit,2020,1.39297800000,0.0217700000,2.92600000,18.46700000,63.92620000,222.1654705,-57.5888666,K4 V,4600.00,0.710000,0.695000
TOI-833 b,TOI-833,1,Transit,2022,1.04187770000,0.0171000000,1.27000000,2.15000000,41.71480000,145.6454720,-62.4758857,,3920.00,0.610000,0.600000
TOI-836 b,TOI-836,2,Transit,2023,3.81673000000,0.0422000000,1.70400000,4.53000000,27.50240000,225.0798831,-24.4542022,K V,4552.00,0.678000,0.665000
TOI-836.01,TOI-836,2,Transit,2021,8.59545000000,0.0750000000,2.58700000,9.60000000,27.50240000,225.0798831,-24.4542022,K V,4552.00,0.678000,0.665000
TOI-837 b,TOI-837,1,Transit,2020,8.32491130000,0.0888000000,9.16894621,120.45696625,142.48800000,157.0372806,-64.5052107,F9/G0,5995.00,1.142000,1.052000
TOI-849 b,TOI-849,1,Transit,2020,0.76554800000,0.0155000000,3.64000000,41.80000000,225.73400000,28.7157956,-29.4217086,G,5257.00,0.970000,0.970000
TOI-858 B b,TOI-858 B,1,Transit,2023,3.27971780000,0.0443500000,14.06727078,349.61124770,250.48900000,60.1998256,-54.5929177,G0,5842.00,1.081000,1.308000
TOI-871 b,TOI-871,1,Transit,2024,14.36256500000,0.1054000000,1.66400000,3.41000000,68.04730000,74.7376264,-50.6274153,,4929.00,0.758000,0.719000
TOI-880 c,TOI-880,2,Transit,2025,6.38727030000,0.0635000000,4.95000000,21.70000000,60.66790000,94.1644734,-13.9873370,K,5050.00,0.870000,0.830000
TOI-880.02,TOI-880,2,Transit,2024,2.57571000000,0.0349000000,2.19000000,5.43000000,60.66790000,94.1644734,-13.9873370,K,5050.00,0.870000,0.830000
TOI-883 b,TOI-883,1,Transit,2026,10.05771848538,,7.17166228,40.70000000,102.63700000,103.3690609,-6.5078349,,5713.15,1.003000,1.014770
TOI-892 b,TOI-892,1,Transit,2020,10.62656000000,0.0920000000,11.99363000,301.93850000,340.54300000,86.7382280,-11.2353401,F,6261.00,1.280000,1.390000
TOI-904 b,TOI-904,2,Transit,2023,10.87720000000,0.0560000000,2.42600000,6.46000000,46.08910000,89.3712733,-83.1297264,,3770.20,0.557000,0.527000
TOI-904 c,TOI-904,2,Transit,2023,83.99970000000,0.3120000000,2.16700000,5.34000000,46.08910000,89.3712733,-83.1297264,,3770.20,0.557000,0.527000
TOI-905 b,TOI-905,1,Transit,2020,3.73949400000,0.0466600000,13.12573900,211.99261000,158.64900000,227.6586754,-71.3616316,,5570.00,0.968000,0.918000
TOI-907.01,TOI-907,1,Transit,2024,4.58491290000,0.0552254810,9.61588510,67.00000000,312.52900000,262.1834072,-62.8403830,,6272.00,1.069357,2.059789
TOI-908 b,TOI-908,1,Transit,2023,3.18379200000,0.0416570000,3.18600000,16.13700000,175.74800000,53.1594266,-81.2507450,G V,5626.00,0.950000,1.028000
TOI-912 b,TOI-912,1,Transit,2025,4.67806910000,0.0410000000,1.93000000,5.10000000,26.10720000,229.3285665,-80.4733446,M3,3572.00,0.418000,0.419000
TOI-913 b,TOI-913,1,Transit,2023,11.09864400000,,2.45280000,6.59000000,65.17690000,234.5723244,-80.8034265,,4969.00,0.820000,0.732500
TOI-921 b,TOI-921,1,Transit,2026,5.12871907628,,3.53409617,12.20000000,294.01500000,99.6742038,-56.2205396,,6011.66,1.130000,1.141650
TOI-929 b,TOI-929,1,Transit,2026,5.83015366944,,2.68983343,7.70000000,114.42100000,45.9071657,-39.9307758,,4457.16,0.700000,0.717414
TOI-938 b,TOI-938,1,Transit,2026,8.80733882211,,4.82401567,20.80000000,215.03400000,63.0323442,-12.1188357,,5829.42,1.100000,0.985134
TOI-941 b,TOI-941,1,Transit,2026,8.51460888787,,6.51165317,34.60000000,263.38600000,78.3005249,6.5459146,,5745.88,1.078000,1.184900
TOI-942 b,TOI-942,2,Transit,2020,4.32421000000,0.0486600000,3.89000000,16.00000000,152.60100000,76.6496172,-20.2456126,K2.5 V,4969.00,0.822000,0.894000
TOI-942 c,TOI-942,2,Transit,2020,10.15627200000,0.0859800000,4.67000000,794.57500000,152.60100000,76.6496172,-20.2456126,K2.5 V,4969.00,0.822000,0.894000
TOI-954 b,TOI-954,1,Transit,2020,3.68497290000,0.0496300000,9.55006800,55.30242000,238.76800000,61.9410587,-25.2088028,,5710.00,1.201000,1.892000
TOI-969 b,TOI-969,2,Transit,2022,1.82373050000,0.0263600000,2.76500000,9.10000000,77.25540000,115.1366858,2.0985879,K V,4435.00,0.734000,0.671000
TOI-969 c,TOI-969,2,Radial Velocity,2022,1700.00000000000,2.5200000000,12.40000000,3591.46099910,77.25540000,115.1366858,2.0985879,K V,4435.00,0.734000,0.671000
TRAPPIST-1 b,TRAPPIST-1,7,Transit,2016,1.51082600000,0.0115400000,1.11600000,1.37400000,12.42988881,346.6263919,-5.0434618,M8.0 V,2566.00,0.089800,0.119200
TRAPPIST-1 c,TRAPPIST-1,7,Transit,2016,2.42193700000,0.0158000000,1.09700000,1.30800000,12.42988881,346.6263919,-5.0434618,M8.0 V,2566.00,0.089800,0.119200
TRAPPIST-1 d,TRAPPIST-1,7,Transit,2016,4.04921900000,0.0222700000,0.78800000,0.38800000,12.42988881,346.6263919,-5.0434618,M8.0 V,2566.00,0.089800,0.119200
TRAPPIST-1 e,TRAPPIST-1,7,Transit,2017,6.10101300000,0.0292500000,0.92000000,0.69200000,12.42988881,346.6263919,-5.0434618,M8.0 V,2566.00,0.089800,0.119200
TRAPPIST-1 f,TRAPPIST-1,7,Transit,2017,9.20754000000,0.0384900000,1.04500000,1.03900000,12.42988881,346.6263919,-5.0434618,M8.0 V,2566.00,0.089800,0.119200
TRAPPIST-1 g,TRAPPIST-1,7,Transit,2017,12.35244600000,0.0468300000,1.12900000,1.32100000,12.42988881,346.6263919,-5.0434618,M8.0 V,2566.00,0.089800,0.119200
TRAPPIST-1 h,TRAPPIST-1,7,Transit,2017,18.77286600000,0.0618900000,0.75500000,0.32600000,12.42988881,346.6263919,-5.0434618,M8.0 V,2566.00,0.089800,0.119200
TrES-1 b,TrES-1,1,Transit,2004,3.03007000000,0.0392500000,12.66617000,266.97720000,159.65800000,286.0408755,36.6325360,K0 V,5230.00,1.040000,0.850000
TrES-2 b,TrES-2,1,Transit,2006,2.47063000000,0.0356800000,15.24424000,473.56670000,215.32000000,286.8085258,49.3164211,G0 V,5850.00,1.360000,1.120000
TrES-3 b,TrES-3,1,Transit,2007,1.30618581000,0.0228200000,14.97500000,607.03000000,231.33700000,268.0291106,37.5463268,G4 V,5650.00,0.928000,0.829000
TrES-4 b,TrES-4,1,Transit,2007,3.55395000000,0.0508400000,18.04649000,247.90740000,515.98000000,268.3043361,37.2117397,F8 V,6200.00,1.080000,1.660000
TrES-5 b,TrES-5,1,Transit,2011,1.48224686000,0.0245900000,13.38354600,568.91570000,360.31300000,305.2219454,59.4489033,,5171.00,0.901000,0.868000
TWA 7 b,TWA 7,1,Imaging,2025,,52.0000000000,12.70000000,108.06165838,33.99580000,160.6248102,-33.6712596,,3509.00,0.460000,0.917173
TYC 0434-04538-1 b,TYC 0434-04538-1,1,Radial Velocity,2021,193.20000000000,0.6600000000,12.70000000,1938.76300000,613.42200000,271.3396528,2.0622774,,4679.00,1.040000,9.990000
TYC 1422-614-1 b,TYC 1422-614-1,2,Radial Velocity,2014,198.40000000000,0.6900000000,13.30000000,794.50000000,672.41000000,154.2777769,19.5584068,,4806.00,1.150000,6.850000
TYC 1422-614-1 c,TYC 1422-614-1,2,Radial Velocity,2014,559.30000000000,1.3700000000,12.50000000,3178.00000000,672.41000000,154.2777769,19.5584068,,4806.00,1.150000,6.850000
TYC 2187-512-1 b,TYC 2187-512-1,1,Radial Velocity,2022,691.90000000000,1.2200000000,12.50000000,104.88337431,15.47440000,320.5266829,22.9319351,M1.0 V,3734.00,0.498000,0.495000
TYC 3318-01333-1 b,TYC 3318-01333-1,1,Radial Velocity,2018,562.00000000000,1.4140000000,13.10000000,1086.97860000,490.61000000,45.5825716,49.7441421,,4776.00,1.190000,5.900000
TYC 3667-1280-1 b,TYC 3667-1280-1,1,Radial Velocity,2016,26.46800000000,0.2100000000,12.80000000,1716.28200000,477.51600000,12.8875757,58.4261485,,5130.00,1.870000,6.260000
TYC 4282-00605-1 b,TYC 4282-00605-1,1,Radial Velocity,2017,101.54000000000,0.4220000000,12.40000000,3426.20740000,464.12800000,343.8721029,62.2391907,,4300.00,0.970000,16.210000
TYC 8998-760-1 b,TYC 8998-760-1,2,Imaging,2020,,146.0000000000,12.10000000,6928.65927260,94.61770000,201.3001096,-64.9391566,K3 IV,4573.00,1.000000,0.953811
TYC 8998-760-1 c,TYC 8998-760-1,2,Imaging,2020,,320.0000000000,12.32990000,1906.98000000,94.61770000,201.3001096,-64.9391566,K3 IV,4573.00,1.000000,0.953811
UCAC3 113-933 b,UCAC3 113-933,1,Imaging,2024,,6100.0000000000,12.10000000,6674.39654700,52.58290000,5.2758121,-33.8031679,M0,3864.00,0.610000,0.564484
UCAC4 328-061594 b,UCAC4 328-061594,1,Imaging,2024,,19000.0000000000,12.10000000,6674.39654700,39.90890000,152.6991091,-24.4532674,DC,,1.190000,
UKIRT-2017-BLG-001L b,UKIRT-2017-BLG-001L,1,Microlensing,2018,,4.1800000000,13.70000000,407.00000000,6300.00000000,266.6540830,-29.2113609,,,0.810000,
ups And b,ups And,3,Radial Velocity,1996,4.61703300000,0.0592216600,14.00000000,218.53100000,13.40540000,24.1983534,41.4038147,F8 V,6156.77,1.300000,1.560000
ups And c,ups And,3,Radial Velocity,1999,241.25800000000,0.8277740000,12.30000000,4443.24112986,13.40540000,24.1983534,41.4038147,F8 V,6156.77,1.300000,1.560000
ups And d,ups And,3,Radial Velocity,1999,1276.46000000000,2.5132900000,12.50000000,3257.74117175,13.40540000,24.1983534,41.4038147,F8 V,6156.77,1.300000,1.560000
ups Leo b,ups Leo,1,Radial Velocity,2021,385.20000000000,1.1800000000,14.20000000,162.09248757,52.59730000,174.2372188,-0.8235643,G9 III,4836.00,1.480000,11.220000
USco CTIO 108 b,USco CTIO 108,1,Imaging,2008,,670.0000000000,12.30000000,4449.62000000,144.01900000,241.4752653,-18.3124167,M7,2700.00,0.060000,0.345365
USco1556 b,USco1556 A,1,Imaging,2019,,3500.0000000000,12.30000000,4767.45000000,140.63500000,239.1037198,-25.6890476,M3.0 V,3410.00,0.330000,0.668108
USco1621 b,USco1621 A,1,Imaging,2019,,2880.0000000000,12.20000000,5085.28000000,137.90100000,245.3730855,-25.4954265,M2.5 V,3460.00,0.360000,0.710071
UZ For b,UZ For,2,Eclipse Timing Variations,2011,5840.00000000000,5.9000000000,,2002.20000000,239.60387482,53.8694682,-25.7393857,,5286.90,0.700000,
UZ For c,UZ For,2,Eclipse Timing Variations,2011,1916.25000000000,2.8000000000,,2447.20000000,239.60387482,53.8694682,-25.7393857,,5286.90,0.700000,
V0391 Peg b,V0391 Peg,1,Pulsation Timing Variations,2007,1170.00000000000,1.7000000000,13.10000000,1017.05600000,1195.98000000,331.0504119,26.4188227,sdBV,29300.00,0.500000,0.230000
V1298 Tau b,V1298 Tau,4,Transit,2019,24.14000600000,0.1685000000,9.41000000,13.10000000,108.19900000,61.3316540,20.1570318,K1,4970.00,1.100000,1.320000
V1298 Tau c,V1298 Tau,4,Transit,2019,8.24916400000,0.0824000000,5.08000000,4.70000000,108.19900000,61.3316540,20.1570318,K1,4970.00,1.100000,1.320000
V1298 Tau d,V1298 Tau,4,Transit,2019,12.40139400000,0.1081000000,6.53000000,6.00000000,108.19900000,61.3316540,20.1570318,K1,4970.00,1.100000,1.320000
V1298 Tau e,V1298 Tau,4,Transit,2019,48.67771400000,0.2689000000,10.17000000,15.30000000,108.19900000,61.3316540,20.1570318,K1,4970.00,1.100000,1.320000
V2376 Ori b,V2376 Ori,1,Imaging,2025,,71.0000000000,87.20586985,6356.56814000,,83.8398180,-5.3515552,M,,0.450000,
V830 Tau b,V830 Tau,1,Radial Velocity,2016,4.92700000000,0.0570000000,14.00000000,222.48100000,130.11100000,68.2918259,24.5619241,,4250.00,1.000000,2.000000
VHS J125601.92-125723.9 b,VHS J125601.92-125723.9,1,Imaging,2015,5800000.00000000000,350.0000000000,13.67495645,5085.25451200,12.70000000,194.0089640,-12.9560310,M7.5,2620.00,0.070000,
WASP-1 b,WASP-1,1,Transit,2007,2.51994540000,0.0388900000,16.62300000,271.41500000,393.07200000,5.1669536,31.9899732,F7 V,6110.00,1.240000,1.470000
WASP-10 b,WASP-10,1,Transit,2008,3.09276160000,0.0378100000,12.10600000,1001.12000000,140.99800000,348.9930457,31.4627508,K5 V,4675.00,0.750000,0.698000
WASP-100 b,WASP-100,1,Transit,2014,2.84938000000,0.0457400000,14.90797000,400.46580000,364.41100000,68.9598159,-64.0270390,F2,6900.00,0.770000,1.570000
WASP-101 b,WASP-101,1,Transit,2014,3.58572000000,0.0505700000,16.02887000,162.09330000,201.22400000,98.3511016,-23.4860860,F6,6380.00,1.410000,1.310000
WASP-102 b,WASP-102,1,Transit,2025,2.70981300000,0.0410000000,14.90794433,197.68926915,535.68900000,336.4643016,15.8566392,,5990.00,1.080000,1.375000
WASP-103 b,WASP-103,1,Transit,2014,0.92554200000,0.0198500000,17.12700000,473.54700000,375.64700000,249.3148604,7.1833758,F8 V,6110.00,1.220000,1.436000
WASP-104 b,WASP-104,1,Transit,2014,1.75541370000,0.0291800000,12.74500000,404.26300000,185.93200000,160.6023689,7.4350768,G8,5475.00,1.076000,0.963000
WASP-105 b,WASP-105,1,Transit,2017,7.87288000000,0.0750000000,10.76064000,572.09400000,169.27200000,24.1678686,-50.6593080,K2,5070.00,0.890000,0.900000
WASP-106 b,WASP-106,1,Transit,2014,9.28969000000,0.0901000000,12.10569916,613.40882551,352.18100000,166.4296276,-5.0794854,F9 D,6002.00,1.175000,1.470000
WASP-107 b,WASP-107,2,Transit,2017,5.72148760000,0.0550000000,10.53646000,30.51152707,64.74140000,188.3864277,-10.1462141,K6,4425.00,0.683000,0.657000
WASP-107 c,WASP-107,2,Radial Velocity,2020,1066.00000000000,,13.00000000,111.23994245,64.74140000,188.3864277,-10.1462141,K6,4425.00,0.683000,0.657000
WASP-108 b,WASP-108,1,Transit,2020,2.67555212374,,15.13212395,283.50293904,258.77700000,195.8281644,-49.6397727,F9,6783.00,1.167000,1.344150
WASP-11 b,WASP-11,1,Transit,2008,3.72247000000,0.0435000000,12.44199000,251.08570000,124.73000000,47.3689472,30.6733817,K3 V,4800.00,1.420000,0.890000
WASP-110 b,WASP-110,1,Transit,2021,3.77840220000,,13.19297028,154.78243421,274.96000000,305.8724366,-44.0587001,G9,5392.00,0.814000,0.853000
WASP-113 b,WASP-113,1,Transit,2016,4.54216874538,0.0588500000,15.79348100,150.96925000,435.15600000,224.8728589,46.9600996,G1,5890.00,1.318000,1.608000
WASP-114 b,WASP-114,1,Transit,2016,1.54877430000,0.0285100000,15.00885100,562.24127000,523.33700000,327.6656953,10.4629385,G0,5940.00,1.289000,1.430000
WASP-116 b,WASP-116,1,Transit,2025,6.61320000000,0.0650000000,13.67495645,203.41018048,559.24300000,35.2157609,-1.8260419,,6250.00,1.250000,1.426000
WASP-117 b,WASP-117,1,Transit,2014,10.02165000000,0.0945900000,11.88154000,95.34900000,157.96300000,36.7758112,-50.2844247,F9,6040.00,1.290000,1.220000
WASP-118 b,WASP-118,1,Transit,2016,4.04604350000,0.0545300000,16.14096000,163.36462000,376.65800000,19.5505861,2.7027847,F6,6410.00,1.320000,1.696000
WASP-119 b,WASP-119,1,Transit,2016,2.49979000000,0.0363000000,15.69260000,390.93090000,302.44800000,55.9336392,-65.1937800,G5,5650.00,1.020000,1.200000
WASP-12 b,WASP-12,1,Transit,2008,1.09141890100,0.0234000000,22.02564708,467.21010000,427.24600000,97.6366450,29.6722662,,6265.00,1.325000,1.690000
WASP-120 b,WASP-120,1,Transit,2016,3.61126721000,0.0514000000,15.58048317,1541.47550000,381.17400000,62.6160813,-45.8982434,F5,6450.00,1.393000,1.684430
WASP-121 b,WASP-121,1,Transit,2016,1.27492504000,0.0257100000,19.52604438,371.85923619,269.89800000,107.6002312,-39.0972705,F6 V,6628.00,1.330000,1.461000
WASP-123 b,WASP-123,1,Transit,2016,2.97764359000,0.0426300000,15.13212395,285.72917000,197.99600000,289.4792124,-32.8601244,G5,5740.00,1.166000,1.285000
WASP-124 b,WASP-124,1,Transit,2016,3.37265000000,0.0449000000,13.89916000,190.69800000,448.63700000,332.7143373,-30.7497189,F9,6050.00,1.070000,1.020000
WASP-126 b,WASP-126,2,Transit,2016,3.28883000000,0.0449000000,10.51358773,90.30000000,216.52600000,63.3747060,-69.2265926,G2,5800.00,1.120000,1.270000
WASP-126 c,WASP-126,2,Transit Timing Variations,2019,7.63000000000,,9.38000000,64.20000000,216.52600000,63.3747060,-69.2265926,G2,5800.00,1.120000,1.270000
WASP-127 b,WASP-127,1,Transit,2016,4.17806203000,0.0484000000,14.69499900,52.34660100,159.50700000,160.5587646,-3.8349989,,5620.00,0.950000,1.333000
WASP-129 b,WASP-129,1,Transit,2016,5.74814500000,0.0628000000,10.42437000,317.83000000,301.46200000,176.2990518,-42.0639575,G1,5900.00,1.000000,0.900000
WASP-13 b,WASP-13,1,Transit,2009,4.35301000000,0.0536200000,13.67498000,114.41880000,227.53700000,140.1029654,33.8823291,,5950.00,0.720000,1.370000
WASP-130 b,WASP-130,1,Transit,2016,11.55098000000,0.1012000000,9.97601000,390.93090000,172.25600000,203.1060194,-42.4752733,G6,5625.00,1.040000,0.960000
WASP-131 b,WASP-131,1,Transit,2016,5.32201250000,0.0608000000,13.74221034,86.76715511,200.07500000,210.1935714,-30.5836084,G0,5990.00,1.060000,1.561000
WASP-132 b,WASP-132,3,Transit,2016,7.13351640000,0.0674000000,10.09929161,136.03055820,122.91000000,217.6091998,-46.1595160,K4 V,4686.00,0.789000,0.758000
WASP-132 c,WASP-132,3,Transit,2022,1.01153624000,0.0183300000,1.84100000,6.26000000,122.91000000,217.6091998,-46.1595160,K4 V,4686.00,0.789000,0.758000
WASP-132 d,WASP-132,3,Radial Velocity,2024,1816.60000000000,2.7100000000,12.80000000,1639.99458012,122.91000000,217.6091998,-46.1595160,K4 V,4686.00,0.789000,0.758000
WASP-133 b,WASP-133,1,Transit,2016,2.17642300000,0.0345000000,13.56289000,368.68280000,559.08400000,314.5754375,-35.7966224,G4,5700.00,1.160000,1.440000
WASP-135 b,WASP-135,1,Transit,2015,1.40137940000,0.0243000000,14.57170000,603.87700000,298.21400000,267.2848846,29.8790428,G5 V,5675.00,0.980000,0.960000
